Year,County,Value
1985,BROWN,106.7
1985,CRAWFORD,102.6
1985,FLOYD,104.7
1985,HARRISON,101.6
1985,JACKSON,121.8
1985,LAWRENCE,115.7
1985,MONROE,104.7
1985,ORANGE,115.7
1985,PERRY,100.6
1985,WASHINGTON,104.7
1985,CLARK,112.7
1985,DEARBORN,120.8
1985,FRANKLIN,126.8
1985,JEFFERSON,124.8
1985,JENNINGS,133.8
1985,OHIO,104.7
1985,RIPLEY,122.8
1985,SCOTT,120.8
1985,SWITZERLAND,107.7
1985,DAVIESS,114.7
1985,DUBOIS,108.7
1985,GIBSON,114.7
1985,GREENE,114.7
1985,KNOX,120.8
1985,MARTIN,108.7
1985,PIKE,112.7
1985,POSEY,123.8
1985,SPENCER,108.7
1985,SULLIVAN,110.7
1985,VANDERBURGH,122.8
1985,WARRICK,108.7
1985,CLAY,134.8
1985,FOUNTAIN,136.9
1985,MONTGOMERY,134.8
1985,OWEN,128.8
1985,PARKE,118.7
1985,PUTNAM,128.8
1985,TIPPECANOE,128.8
1985,VERMILLION,136.9
1985,VIGO,129.8
1985,WARREN,138.9
1984,BARTHOLOMEW,128.2
1984,BOONE,137.2
1984,CLINTON,139.2
1984,DECATUR,130.2
1984,GRANT,129.2
1984,HAMILTON,127.2
1984,HANCOCK,116.2
1984,HENDRICKS,120.2
1984,HOWARD,131.2
1984,JOHNSON,118.2
1984,MADISON,130.2
1984,MARION,124.2
1984,MORGAN,120.2
1984,RUSH,130.2
1984,SHELBY,125.2
1984,TIPTON,130.2
1984,BLACKFORD,120.2
1984,DELAWARE,122.2
1984,FAYETTE,127.2
1984,HENRY,122.2
1984,JAY,120.2
1984,RANDOLPH,121.2
1984,UNION,124.2
1984,WAYNE,120.2
1984,CARROLL,125.2
1984,CASS,125.2
1984,ELKHART,112.2
1984,FULTON,115.2
1984,KOSCIUSKO,108.1
1984,MARSHALL,104.1
1984,MIAMI,123.2
1984,ST. JOSEPH,103.1
1984,WABASH,109.1
1984,ADAMS,124.2
1984,ALLEN,116.2
1984,DE KALB,94.1
1984,HUNTINGTON,120.2
1984,LAGRANGE,106.1
1984,NOBLE,108.1
1984,STEUBEN,100.1
1984,WELLS,129.2
1984,WHITLEY,107.1
1984,BENTON,118.2
1984,JASPER,102.1
1984,LA PORTE,116.2
1984,LAKE,104.1
1984,NEWTON,114.2
1984,PORTER,108.1
1984,PULASKI,101.1
1984,STARKE,92.1
1984,WHITE,114.2
1984,BROWN,113.2
1984,CRAWFORD,98.1
1984,FLOYD,108.2
1984,HARRISON,104.1
1984,JACKSON,114.2
1984,LAWRENCE,112.2
1984,MONROE,113.2
1984,ORANGE,99.1
1984,PERRY,103.1
1984,WASHINGTON,95.1
1984,CLARK,110.1
1984,DEARBORN,101.1
1984,FRANKLIN,124.2
1984,JEFFERSON,100.1
1984,JENNINGS,115.2
1984,OHIO,90.1
1984,RIPLEY,108.1
1984,SCOTT,94.1
1984,SWITZERLAND,92.1
1984,DAVIESS,119.2
1984,DUBOIS,98.1
1984,GIBSON,114.2
1984,GREENE,113.2
1984,KNOX,114.2
1984,MARTIN,118.2
1984,PIKE,110.2
1984,POSEY,115.2
1984,SPENCER,103.1
1984,SULLIVAN,110.1
1984,VANDERBURGH,108.1
1984,WARRICK,105.1
1984,CLAY,111.2
1984,FOUNTAIN,126.2
1984,MONTGOMERY,136.2
1984,OWEN,110.2
1984,PARKE,113.2
1984,PUTNAM,119.2
1984,TIPPECANOE,125.2
1984,VERMILLION,130.2
1984,VIGO,104.1
1984,WARREN,127.2
1983,BARTHOLOMEW,56.7
1983,BOONE,93.5
1983,CLINTON,85.5
1983,DECATUR,71.6
1983,GRANT,73.6
1983,HAMILTON,87.5
1983,HANCOCK,72.6
1983,HENDRICKS,79.6
1983,HOWARD,86.5
1983,JOHNSON,69.6
1983,MADISON,81.5
1983,MARION,76.6
1983,MORGAN,74.6
1983,RUSH,79.6
1983,SHELBY,69.6
1983,TIPTON,86.5
1983,BLACKFORD,66.6
1983,DELAWARE,74.6
1983,FAYETTE,71.6
1983,HENRY,79.6
1983,JAY,65.6
1983,RANDOLPH,69.6
1983,UNION,77.6
1983,WAYNE,67.6
1983,CARROLL,79.6
1983,CASS,75.6
1983,ELKHART,92.5
1983,FULTON,68.6
1983,KOSCIUSKO,69.6
1983,MARSHALL,76.6
1983,MIAMI,76.6
1983,ST. JOSEPH,82.5
1983,WABASH,78.6
1983,ADAMS,80.6
1983,ALLEN,79.6
1983,DE KALB,73.6
1983,HUNTINGTON,74.6
1983,LAGRANGE,89.5
1983,NOBLE,73.6
1983,STEUBEN,80.6
1983,WELLS,76.6
1983,WHITLEY,68.6
1983,BENTON,66.6
1983,JASPER,71.6
1983,LA PORTE,85.5
1983,LAKE,89.5
1983,NEWTON,71.6
1983,PORTER,91.5
1983,PULASKI,69.6
1983,STARKE,77.6
1983,WHITE,70.6
1983,BROWN,56.7
1983,CRAWFORD,42.8
1983,FLOYD,41.8
1983,HARRISON,41.8
1983,JACKSON,50.7
1983,LAWRENCE,55.7
1983,MONROE,54.7
1983,ORANGE,52.7
1983,PERRY,50.7
1983,WASHINGTON,50.7
1983,CLARK,42.8
1983,DEARBORN,48.7
1983,FRANKLIN,56.7
1983,JEFFERSON,42.8
1983,JENNINGS,52.7
1983,OHIO,42.8
1983,RIPLEY,55.7
1983,SCOTT,41.8
1983,SWITZERLAND,38.8
1983,DAVIESS,65.6
1983,DUBOIS,57.7
1983,GIBSON,68.6
1983,GREENE,58.7
1983,KNOX,69.6
1983,MARTIN,63.6
1983,PIKE,65.6
1983,POSEY,67.6
1983,SPENCER,54.7
1983,SULLIVAN,65.6
1983,VANDERBURGH,58.7
1983,WARRICK,57.7
1983,CLAY,63.6
1983,FOUNTAIN,71.6
1983,MONTGOMERY,86.5
1983,OWEN,60.7
1983,PARKE,71.6
1983,PUTNAM,75.6
1983,TIPPECANOE,72.6
1983,VERMILLION,81.5
1983,VIGO,74.6
1983,WARREN,73.6
1982,BARTHOLOMEW,125.8
1982,BOONE,134.7
1982,CLINTON,143.7
1982,DECATUR,128.8
1982,GRANT,136.7
1982,HAMILTON,130.7
1982,HANCOCK,124.8
1982,HENDRICKS,133.7
1982,HOWARD,139.6
1982,JOHNSON,132.7
1982,MADISON,133.7
1982,MARION,129.8
1982,MORGAN,128.8
1982,RUSH,130.7
1982,SHELBY,124.8
1982,TIPTON,143.6
1982,BLACKFORD,126.7
1982,DELAWARE,128.7
1982,FAYETTE,123.8
1982,HENRY,121.8
1982,JAY,118.8
1982,RANDOLPH,122.8
1982,UNION,124.8
1982,WAYNE,120.8
1982,CARROLL,140.6
1982,CASS,134.7
1982,ELKHART,123.8
1982,FULTON,112.9
1982,KOSCIUSKO,115.9
1982,MARSHALL,116.9
1982,MIAMI,123.8
1982,ST. JOSEPH,118.8
1982,WABASH,114.8
1982,ADAMS,117.9
1982,ALLEN,123.8
1982,DE KALB,105
1982,HUNTINGTON,120.8
1982,LAGRANGE,108.9
1982,NOBLE,108.9
1982,STEUBEN,97.1
1982,WELLS,127.7
1982,WHITLEY,108.9
1982,BENTON,146.5
1982,JASPER,134.7
1982,LA PORTE,136.7
1982,LAKE,125.8
1982,NEWTON,147.6
1982,PORTER,125.8
1982,PULASKI,120.8
1982,STARKE,122.8
1982,WHITE,138.6
1982,BROWN,102
1982,CRAWFORD,103.3
1982,FLOYD,96.5
1982,HARRISON,107.9
1982,JACKSON,121.8
1982,LAWRENCE,108.9
1982,MONROE,119.8
1982,ORANGE,114.8
1982,PERRY,106.9
1982,WASHINGTON,113.9
1982,CLARK,110.2
1982,DEARBORN,102.4
1982,FRANKLIN,120.8
1982,JEFFERSON,105
1982,JENNINGS,111.9
1982,OHIO,97.1
1982,RIPLEY,111.9
1982,SCOTT,111.9
1982,SWITZERLAND,100
1982,DAVIESS,127.7
1982,DUBOIS,120.8
1982,GIBSON,127.7
1982,GREENE,123.8
1982,KNOX,128.8
1982,MARTIN,124.8
1982,PIKE,110.9
1982,POSEY,124.8
1982,SPENCER,114.8
1982,SULLIVAN,119.8
1982,VANDERBURGH,115.9
1982,WARRICK,115.9
1982,CLAY,114.8
1982,FOUNTAIN,124.8
1982,MONTGOMERY,134.7
1982,OWEN,125.8
1982,PARKE,120.9
1982,PUTNAM,132.7
1982,TIPPECANOE,134.7
1982,VERMILLION,130.7
1982,VIGO,115.9
1982,WARREN,134.7
1981,BARTHOLOMEW,97.7
1981,BOONE,116
1981,CLINTON,122
1981,DECATUR,106.9
1981,GRANT,110.9
1981,HAMILTON,111.9
1981,HANCOCK,112.9
1981,HENDRICKS,108.8
1981,HOWARD,125
1981,JOHNSON,113.9
1981,MADISON,116
1981,MARION,112.9
1981,MORGAN,98.7
1981,RUSH,106.9
1981,SHELBY,104.9
1981,TIPTON,123
1981,BLACKFORD,79.6
1981,DELAWARE,95.8
1981,FAYETTE,108.8
1981,HENRY,103.8
1981,JAY,70.5
1981,RANDOLPH,92.7
1981,UNION,116
1981,WAYNE,110.9
1981,CARROLL,118.9
1981,CASS,116
1981,ELKHART,98.7
1981,FULTON,106.9
1981,KOSCIUSKO,101.8
1981,MARSHALL,101.8
1981,MIAMI,114.9
1981,ST. JOSEPH,106.9
1981,WABASH,110.9
1981,ADAMS,97.7
1981,ALLEN,106.8
1981,DE KALB,90.7
1981,HUNTINGTON,108.8
1981,LAGRANGE,96.8
1981,NOBLE,95.8
1981,STEUBEN,90.7
1981,WELLS,96.8
1981,WHITLEY,101.8
1981,BENTON,125
1981,JASPER,106.9
1981,LA PORTE,109.8
1981,LAKE,108.8
1981,NEWTON,120.9
1981,PORTER,106.9
1981,PULASKI,101.8
1981,STARKE,96.8
1981,WHITE,124
1981,BROWN,90.7
1981,CRAWFORD,87.1
1981,FLOYD,93.1
1981,HARRISON,98.7
1981,JACKSON,100.8
1981,LAWRENCE,93.8
1981,MONROE,86.7
1981,ORANGE,102.8
1981,PERRY,99.8
1981,WASHINGTON,96.8
1981,CLARK,107
1981,DEARBORN,89.1
1981,FRANKLIN,96.8
1981,JEFFERSON,90.7
1981,JENNINGS,86.7
1981,OHIO,90.7
1981,RIPLEY,96.8
1981,SCOTT,96.8
1981,SWITZERLAND,88.7
1981,DAVIESS,107.8
1981,DUBOIS,107.8
1981,GIBSON,105.9
1981,GREENE,102.8
1981,KNOX,100.8
1981,MARTIN,104.9
1981,PIKE,106.9
1981,POSEY,112.9
1981,SPENCER,101.8
1981,SULLIVAN,102.8
1981,VANDERBURGH,108.8
1981,WARRICK,103.8
1981,CLAY,100.8
1981,FOUNTAIN,120.9
1981,MONTGOMERY,122
1981,OWEN,94.8
1981,PARKE,110.9
1981,PUTNAM,103.8
1981,TIPPECANOE,124
1981,VERMILLION,123
1981,VIGO,105.9
1981,WARREN,118.9
1980,BARTHOLOMEW,80.1
1980,BOONE,107.8
1980,CLINTON,97.6
1980,DECATUR,119.1
1980,GRANT,108.9
1980,HAMILTON,109.9
1980,HANCOCK,100.6
1980,HENDRICKS,114
1980,HOWARD,113
1980,JOHNSON,107.8
1980,MADISON,109.9
1980,MARION,102.7
1980,MORGAN,87.3
1980,RUSH,113
1980,SHELBY,102.7
1980,TIPTON,109.9
1980,BLACKFORD,108.9
1980,DELAWARE,106.8
1980,FAYETTE,115
1980,HENRY,114
1980,JAY,111.9
1980,RANDOLPH,118.1
1980,UNION,114
1980,WAYNE,115
1980,CARROLL,90.4
1980,CASS,96.5
1980,ELKHART,90.4
1980,FULTON,75
1980,KOSCIUSKO,88.3
1980,MARSHALL,75
1980,MIAMI,93.5
1980,ST. JOSEPH,78.1
1980,WABASH,92.4
1980,ADAMS,105.8
1980,ALLEN,111.9
1980,DE KALB,97.6
1980,HUNTINGTON,105.8
1980,LAGRANGE,93.5
1980,NOBLE,98.6
1980,STEUBEN,101.7
1980,WELLS,105.8
1980,WHITLEY,96.5
1980,BENTON,84.2
1980,JASPER,77
1980,LA PORTE,73.9
1980,LAKE,81.1
1980,NEWTON,90.4
1980,PORTER,79.1
1980,PULASKI,67.8
1980,STARKE,66.8
1980,WHITE,89.3
1980,BROWN,82.2
1980,CRAWFORD,82
1980,FLOYD,88
1980,HARRISON,92.4
1980,JACKSON,85.2
1980,LAWRENCE,91.4
1980,MONROE,106.8
1980,ORANGE,92.4
1980,PERRY,85.2
1980,WASHINGTON,98.6
1980,CLARK,88.3
1980,DEARBORN,100.6
1980,FRANKLIN,100.6
1980,JEFFERSON,86.3
1980,JENNINGS,89.3
1980,OHIO,85.2
1980,RIPLEY,99.6
1980,SCOTT,102.7
1980,SWITZERLAND,89.3
1980,DAVIESS,106.8
1980,DUBOIS,92.4
1980,GIBSON,100.6
1980,GREENE,100.6
1980,KNOX,100.6
1980,MARTIN,107.8
1980,PIKE,99.6
1980,POSEY,99.6
1980,SPENCER,90.4
1980,SULLIVAN,105.8
1980,VANDERBURGH,96.5
1980,WARRICK,93.5
1980,CLAY,100.6
1980,FOUNTAIN,89.3
1980,MONTGOMERY,98.6
1980,OWEN,93.5
1980,PARKE,84.2
1980,PUTNAM,84.2
1980,TIPPECANOE,97.6
1980,VERMILLION,80.1
1980,VIGO,86.3
1980,WARREN,96.5
1979,BARTHOLOMEW,102.4
1979,BOONE,117.8
1979,CLINTON,120.9
1979,DECATUR,118.8
1979,GRANT,120.9
1979,HAMILTON,118.8
1979,HANCOCK,118.8
1979,HENDRICKS,116.8
1979,HOWARD,132.1
1979,JOHNSON,122.9
1979,MADISON,122.9
1979,MARION,108.6
1979,MORGAN,99.4
1979,RUSH,116.8
1979,SHELBY,116.8
1979,TIPTON,116.8
1979,BLACKFORD,100.4
1979,DELAWARE,125
1979,FAYETTE,114.7
1979,HENRY,111.6
1979,JAY,107.5
1979,RANDOLPH,111.6
1979,UNION,113.7
1979,WAYNE,112.7
1979,CARROLL,130.1
1979,CASS,117.8
1979,ELKHART,98.3
1979,FULTON,105.5
1979,KOSCIUSKO,103.5
1979,MARSHALL,99.4
1979,MIAMI,115.7
1979,ST. JOSEPH,90.1
1979,WABASH,113.7
1979,ADAMS,116.8
1979,ALLEN,115.7
1979,DE KALB,92.2
1979,HUNTINGTON,121.9
1979,LAGRANGE,100.4
1979,NOBLE,97.3
1979,STEUBEN,99.4
1979,WELLS,117.8
1979,WHITLEY,99.4
1979,BENTON,129.1
1979,JASPER,117.8
1979,LA PORTE,104.5
1979,LAKE,122.9
1979,NEWTON,132.1
1979,PORTER,106.5
1979,PULASKI,108.6
1979,STARKE,97.3
1979,WHITE,123.9
1979,BROWN,96.3
1979,CRAWFORD,81.9
1979,FLOYD,83
1979,HARRISON,98.3
1979,JACKSON,102.4
1979,LAWRENCE,95.3
1979,MONROE,95.3
1979,ORANGE,101.4
1979,PERRY,93.2
1979,WASHINGTON,97.3
1979,CLARK,93.2
1979,DEARBORN,95.3
1979,FRANKLIN,98.3
1979,JEFFERSON,96.3
1979,JENNINGS,104.5
1979,OHIO,88.1
1979,RIPLEY,99.4
1979,SCOTT,106.5
1979,SWITZERLAND,96.3
1979,DAVIESS,101.4
1979,DUBOIS,96.3
1979,GIBSON,103.5
1979,GREENE,95.3
1979,KNOX,114.7
1979,MARTIN,107.6
1979,PIKE,97.3
1979,POSEY,109.6
1979,SPENCER,99.4
1979,SULLIVAN,110.6
1979,VANDERBURGH,111.6
1979,WARRICK,102.4
1979,CLAY,103.5
1979,FOUNTAIN,121.9
1979,MONTGOMERY,123.9
1979,OWEN,100.4
1979,PARKE,113.7
1979,PUTNAM,113.7
1979,TIPPECANOE,122.9
1979,VERMILLION,118.8
1979,VIGO,103.5
1979,WARREN,129.1
1978,BARTHOLOMEW,113.1
1978,BOONE,117.3
1978,CLINTON,118.4
1978,DECATUR,115.2
1978,GRANT,121.5
1978,HAMILTON,118.4
1978,HANCOCK,117.3
1978,HENDRICKS,115.2
1978,HOWARD,129.9
1978,JOHNSON,119.4
1978,MADISON,121.5
1978,MARION,113.1
1978,MORGAN,121.5
1978,RUSH,122.6
1978,SHELBY,114.2
1978,TIPTON,121.5
1978,BLACKFORD,101.6
1978,DELAWARE,115.2
1978,FAYETTE,110
1978,HENRY,116.3
1978,JAY,93.2
1978,RANDOLPH,110
1978,UNION,119.4
1978,WAYNE,113.1
1978,CARROLL,115.2
1978,CASS,111
1978,ELKHART,95.3
1978,FULTON,84.8
1978,KOSCIUSKO,90.1
1978,MARSHALL,78.6
1978,MIAMI,106.8
1978,ST. JOSEPH,101.6
1978,WABASH,98.5
1978,ADAMS,106.8
1978,ALLEN,97.4
1978,DE KALB,96.4
1978,HUNTINGTON,104.7
1978,LAGRANGE,91.1
1978,NOBLE,84.8
1978,STEUBEN,83.8
1978,WELLS,108.9
1978,WHITLEY,84.8
1978,BENTON,122.6
1978,JASPER,103.7
1978,LA PORTE,107.9
1978,LAKE,113.1
1978,NEWTON,106.8
1978,PORTER,113.1
1978,PULASKI,86.9
1978,STARKE,83.8
1978,WHITE,107.9
1978,BROWN,103.7
1978,CRAWFORD,89
1978,FLOYD,86.9
1978,HARRISON,99.5
1978,JACKSON,104.7
1978,LAWRENCE,99.5
1978,MONROE,112.1
1978,ORANGE,108.9
1978,PERRY,100.6
1978,WASHINGTON,100.6
1978,CLARK,97.4
1978,DEARBORN,96.4
1978,FRANKLIN,103.7
1978,JEFFERSON,102.7
1978,JENNINGS,99.5
1978,OHIO,91.1
1978,RIPLEY,103.7
1978,SCOTT,105.8
1978,SWITZERLAND,93.2
1978,DAVIESS,117.3
1978,DUBOIS,111
1978,GIBSON,107.9
1978,GREENE,103.7
1978,KNOX,111
1978,MARTIN,110
1978,PIKE,100.6
1978,POSEY,103.7
1978,SPENCER,100.6
1978,SULLIVAN,118.4
1978,VANDERBURGH,102.7
1978,WARRICK,100.6
1978,CLAY,115.2
1978,FOUNTAIN,118.4
1978,MONTGOMERY,119.4
1978,OWEN,114.2
1978,PARKE,114.2
1978,PUTNAM,113.1
1978,TIPPECANOE,112.1
1978,VERMILLION,119.4
1978,VIGO,104.7
1978,WARREN,119.4
1977,BARTHOLOMEW,104.4
1977,BOONE,110.5
1977,CLINTON,101.3
1977,DECATUR,121.6
1977,GRANT,105.4
1977,HAMILTON,98.3
1977,HANCOCK,96.3
1977,HENDRICKS,114.5
1977,HOWARD,92.2
1977,JOHNSON,91.2
1977,MADISON,85.1
1977,MARION,103.4
1977,MORGAN,103.4
1977,RUSH,116.5
1977,SHELBY,101.3
1977,TIPTON,102.3
1977,BLACKFORD,109.4
1977,DELAWARE,94.2
1977,FAYETTE,103.4
1977,HENRY,94.2
1977,JAY,84.1
1977,RANDOLPH,86.1
1977,UNION,107.4
1977,WAYNE,101.3
1977,CARROLL,103.4
1977,CASS,101.3
1977,ELKHART,101.3
1977,FULTON,95.3
1977,KOSCIUSKO,105.4
1977,MARSHALL,96.3
1977,MIAMI,94.2
1977,ST. JOSEPH,98.3
1977,WABASH,94.2
1977,ADAMS,96.3
1977,ALLEN,99.3
1977,DE KALB,91.2
1977,HUNTINGTON,104.4
1977,LAGRANGE,107.4
1977,NOBLE,105.4
1977,STEUBEN,100.3
1977,WELLS,104.4
1977,WHITLEY,103.4
1977,BENTON,106.4
1977,JASPER,96.3
1977,LA PORTE,97.3
1977,LAKE,105.4
1977,NEWTON,114.5
1977,PORTER,102.3
1977,PULASKI,108.4
1977,STARKE,104.4
1977,WHITE,109.4
1977,BROWN,101.3
1977,CRAWFORD,100.3
1977,FLOYD,90.2
1977,HARRISON,95.3
1977,JACKSON,103.4
1977,LAWRENCE,97.3
1977,MONROE,103.4
1977,ORANGE,105.4
1977,PERRY,93.2
1977,WASHINGTON,95.3
1977,CLARK,94.2
1977,DEARBORN,99.3
1977,FRANKLIN,101.3
1977,JEFFERSON,97.3
1977,JENNINGS,95.3
1977,OHIO,96.3
1977,RIPLEY,99.3
1977,SCOTT,105.4
1977,SWITZERLAND,95.3
1977,DAVIESS,110.5
1977,DUBOIS,96.3
1977,GIBSON,102.3
1977,GREENE,101.3
1977,KNOX,110.5
1977,MARTIN,101.3
1977,PIKE,97.3
1977,POSEY,107.4
1977,SPENCER,92.2
1977,SULLIVAN,109.4
1977,VANDERBURGH,108.4
1977,WARRICK,100.3
1977,CLAY,102.3
1977,FOUNTAIN,107.4
1977,MONTGOMERY,109.4
1977,OWEN,113.5
1977,PARKE,105.4
1977,PUTNAM,107.4
1977,TIPPECANOE,88.2
1977,VERMILLION,111.5
1977,VIGO,92.2
1977,WARREN,99.3
1976,BARTHOLOMEW,111.3
1976,BOONE,114.3
1976,CLINTON,115.3
1976,DECATUR,123.3
1976,GRANT,107.3
1976,HAMILTON,113.3
1976,HANCOCK,115.3
1976,HENDRICKS,120.3
1976,HOWARD,111.3
1976,JOHNSON,117.3
1976,MADISON,107.3
1976,MARION,108.3
1976,MORGAN,118.3
1976,RUSH,125.3
1976,SHELBY,115.3
1976,TIPTON,124.3
1976,BLACKFORD,115.3
1976,DELAWARE,103.3
1976,FAYETTE,105.3
1976,HENRY,110.3
1976,JAY,97.3
1976,RANDOLPH,94.3
1976,UNION,118.3
1976,WAYNE,103.3
1976,CARROLL,119.3
1976,CASS,104.3
1976,ELKHART,105.3
1976,FULTON,115.3
1976,KOSCIUSKO,95.3
1976,MARSHALL,107.3
1976,MIAMI,109.3
1976,ST. JOSEPH,109.3
1976,WABASH,105.3
1976,ADAMS,97.3
1976,ALLEN,91.2
1976,DE KALB,95.3
1976,HUNTINGTON,105.3
1976,LAGRANGE,105.3
1976,NOBLE,103.3
1976,STEUBEN,93.3
1976,WELLS,107.3
1976,WHITLEY,103.3
1976,BENTON,115.3
1976,JASPER,107.3
1976,LA PORTE,107.3
1976,LAKE,113.3
1976,NEWTON,124.3
1976,PORTER,111.3
1976,PULASKI,113.3
1976,STARKE,109.3
1976,WHITE,111.3
1976,BROWN,109.3
1976,CRAWFORD,99.3
1976,FLOYD,101.3
1976,HARRISON,91.3
1976,JACKSON,109.3
1976,LAWRENCE,105.3
1976,MONROE,93.3
1976,ORANGE,107.3
1976,PERRY,85.2
1976,WASHINGTON,105.3
1976,CLARK,92.3
1976,DEARBORN,89.2
1976,FRANKLIN,99.3
1976,JEFFERSON,97.3
1976,JENNINGS,113.3
1976,OHIO,104.3
1976,RIPLEY,107.3
1976,SCOTT,103.3
1976,SWITZERLAND,91.3
1976,DAVIESS,130.4
1976,DUBOIS,105.3
1976,GIBSON,117.3
1976,GREENE,96.3
1976,KNOX,128.4
1976,MARTIN,86.2
1976,PIKE,103.3
1976,POSEY,115.3
1976,SPENCER,83.2
1976,SULLIVAN,111.3
1976,VANDERBURGH,104.3
1976,WARRICK,96.3
1976,CLAY,101.3
1976,FOUNTAIN,124.3
1976,MONTGOMERY,114.3
1976,OWEN,105.3
1976,PARKE,114.3
1976,PUTNAM,117.3
1976,TIPPECANOE,108.3
1976,VERMILLION,124.3
1976,VIGO,95.3
1976,WARREN,119.3
1975,BARTHOLOMEW,80
1975,BOONE,116.1
1975,CLINTON,124.1
1975,DECATUR,87
1975,GRANT,110
1975,HAMILTON,108
1975,HANCOCK,94
1975,HENDRICKS,102
1975,HOWARD,122.1
1975,JOHNSON,99
1975,MADISON,105
1975,MARION,84
1975,MORGAN,94
1975,RUSH,90
1975,SHELBY,88
1975,TIPTON,120.1
1975,BLACKFORD,97
1975,DELAWARE,104
1975,FAYETTE,80
1975,HENRY,85
1975,JAY,83
1975,RANDOLPH,86
1975,UNION,100
1975,WAYNE,80
1975,CARROLL,130.1
1975,CASS,114
1975,ELKHART,89
1975,FULTON,86
1975,KOSCIUSKO,90
1975,MARSHALL,86
1975,MIAMI,106
1975,ST. JOSEPH,84
1975,WABASH,98
1975,ADAMS,70
1975,ALLEN,80
1975,DE KALB,84
1975,HUNTINGTON,88
1975,LAGRANGE,94
1975,NOBLE,90
1975,STEUBEN,74
1975,WELLS,86
1975,WHITLEY,82
1975,BENTON,118.1
1975,JASPER,106
1975,LA PORTE,96
1975,LAKE,100
1975,NEWTON,116.1
1975,PORTER,95
1975,PULASKI,96
1975,STARKE,90
1975,WHITE,105
1975,BROWN,78
1975,CRAWFORD,60
1975,FLOYD,66
1975,HARRISON,58
1975,JACKSON,71
1975,LAWRENCE,73
1975,MONROE,84
1975,ORANGE,70
1975,PERRY,80
1975,WASHINGTON,61
1975,CLARK,81
1975,DEARBORN,62
1975,FRANKLIN,86
1975,JEFFERSON,72
1975,JENNINGS,84
1975,OHIO,60
1975,RIPLEY,72
1975,SCOTT,72
1975,SWITZERLAND,61
1975,DAVIESS,106
1975,DUBOIS,96
1975,GIBSON,110
1975,GREENE,101
1975,KNOX,110
1975,MARTIN,74
1975,PIKE,90
1975,POSEY,100
1975,SPENCER,76
1975,SULLIVAN,106
1975,VANDERBURGH,102
1975,WARRICK,92
1975,CLAY,98
1975,FOUNTAIN,118.1
1975,MONTGOMERY,112
1975,OWEN,90
1975,PARKE,110
1975,PUTNAM,101
1975,TIPPECANOE,112
1975,VERMILLION,112
1975,VIGO,104
1975,WARREN,126.1
1974,BARTHOLOMEW,83.7
1974,BOONE,58.8
1974,CLINTON,58.8
1974,DECATUR,92.6
1974,GRANT,77.7
1974,HAMILTON,68.7
1974,HANCOCK,83.7
1974,HENDRICKS,60.8
1974,HOWARD,77.7
1974,JOHNSON,80.7
1974,MADISON,79.7
1974,MARION,73.7
1974,MORGAN,76.7
1974,RUSH,89.6
1974,SHELBY,86.6
1974,TIPTON,76.7
1974,BLACKFORD,49.8
1974,DELAWARE,73.7
1974,FAYETTE,82.7
1974,HENRY,78.7
1974,JAY,54.8
1974,RANDOLPH,76.7
1974,UNION,93.6
1974,WAYNE,85.6
1974,CARROLL,81.7
1974,CASS,73.7
1974,ELKHART,50.8
1974,FULTON,54.8
1974,KOSCIUSKO,54.8
1974,MARSHALL,51.8
1974,MIAMI,70.7
1974,ST. JOSEPH,54.8
1974,WABASH,70.7
1974,ADAMS,64.7
1974,ALLEN,64.7
1974,DE KALB,50.8
1974,HUNTINGTON,65.7
1974,LAGRANGE,54.8
1974,NOBLE,54.8
1974,STEUBEN,48.8
1974,WELLS,64.7
1974,WHITLEY,53.8
1974,BENTON,90.6
1974,JASPER,79.7
1974,LA PORTE,62.7
1974,LAKE,69.7
1974,NEWTON,92.6
1974,PORTER,69.7
1974,PULASKI,64.7
1974,STARKE,58.8
1974,WHITE,79.7
1974,BROWN,60.7
1974,CRAWFORD,68.7
1974,FLOYD,78.7
1974,HARRISON,78.7
1974,JACKSON,82.7
1974,LAWRENCE,67.7
1974,MONROE,72.7
1974,ORANGE,78.7
1974,PERRY,70.7
1974,WASHINGTON,79.7
1974,CLARK,83.7
1974,DEARBORN,64.7
1974,FRANKLIN,75.7
1974,JEFFERSON,76.7
1974,JENNINGS,72.7
1974,OHIO,77.8
1974,RIPLEY,73.7
1974,SCOTT,86.6
1974,SWITZERLAND,74.7
1974,DAVIESS,88.6
1974,DUBOIS,87.6
1974,GIBSON,86.6
1974,GREENE,73.7
1974,KNOX,89.6
1974,MARTIN,76.6
1974,PIKE,80.7
1974,POSEY,83.6
1974,SPENCER,79.7
1974,SULLIVAN,71.7
1974,VANDERBURGH,82.7
1974,WARRICK,75.7
1974,CLAY,70.7
1974,FOUNTAIN,76.7
1974,MONTGOMERY,61.7
1974,OWEN,66.7
1974,PARKE,63.7
1974,PUTNAM,57.8
1974,TIPPECANOE,63.7
1974,VERMILLION,67.7
1974,VIGO,62.7
1974,WARREN,90.6
1973,BARTHOLOMEW,97.7
1973,BOONE,113.6
1973,CLINTON,118.6
1973,DECATUR,102.7
1973,GRANT,107.7
1973,HAMILTON,110.6
1973,HANCOCK,103.7
1973,HENDRICKS,97.7
1973,HOWARD,123.6
1973,JOHNSON,108.6
1973,MADISON,114.6
1973,MARION,109.6
1973,MORGAN,109.6
